NAME;DESCRIPTION;DISK_SIZE_GB;PROJECT;FAMILY;ARCHITECTURE;CREATION;DEPRECATED;STATUS
tf-ent-1-15-cu110-v20221017-ubuntu-2004;Google, Debian 10 based Deep Learning VM for TensorFlow Enterprise 1.15 with CUDA 11.0, M98, TensorFlow Enterprise 1.15 with CUDA 11.0, Deep Learning VM Image with TensorFlow Enterprise 1.15 for CUDA 11.0 with Intel MKL-DNN preinstalled.;50;deeplearning-platform-release;tf-ent-1-15-cu110-ubuntu-2004;;2022-10-17T17:49:27.181-07:00;;READY
tf-ent-1-15-cu110-v20221107;Google, Debian 10 based Deep Learning VM for TensorFlow Enterprise 1.15 with CUDA 11.0, M100, TensorFlow Enterprise 1.15 with CUDA 11.0, Deep Learning VM Image with TensorFlow Enterprise 1.15 for CUDA 11.0 with Intel MKL-DNN preinstalled.;50;deeplearning-platform-release;tf-ent-1-15-cu110;;2022-11-07T20:15:21.971-08:00;;READY
tf-ent-1-15-cu110-v20221107-debian-10;Google, Debian 10 based Deep Learning VM for TensorFlow Enterprise 1.15 with CUDA 11.0, M100, TensorFlow Enterprise 1.15 with CUDA 11.0, Deep Learning VM Image with TensorFlow Enterprise 1.15 for CUDA 11.0 with Intel MKL-DNN preinstalled.;50;deeplearning-platform-release;tf-ent-1-15-cu110-debian-10;;2022-11-07T20:13:21.268-08:00;;READY
tf-ent-2-1-cpu-v20221017-ubuntu-2004;Google, Debian 10 based Deep Learning VM for TensorFlow Enterprise 2.1, M98, TensorFlow Enterprise 2.1 TPU/CPU, Deep Learning VM Image with TensorFlow Enterprise 2.1 preinstalled.;50;deeplearning-platform-release;tf-ent-2-1-cpu-ubuntu-2004;;2022-10-17T13:19:32.205-07:00;;READY
tf-ent-2-1-cpu-v20221107;Google, Debian 10 based Deep Learning VM for TensorFlow Enterprise 2.1, M100, TensorFlow Enterprise 2.1 TPU/CPU, Deep Learning VM Image with TensorFlow Enterprise 2.1 preinstalled.;50;deeplearning-platform-release;tf-ent-2-1-cpu;;2022-11-07T16:35:50.862-08:00;;READY
tf-ent-2-1-cpu-v20221107-debian-10;Google, Debian 10 based Deep Learning VM for TensorFlow Enterprise 2.1, M100, TensorFlow Enterprise 2.1 TPU/CPU, Deep Learning VM Image with TensorFlow Enterprise 2.1 preinstalled.;50;deeplearning-platform-release;tf-ent-2-1-cpu-debian-10;;2022-11-07T16:33:49.153-08:00;;READY
tf-ent-2-1-cu110-notebooks-v20221017-ubuntu-2004;Google, Debian 10 based Deep Learning VM for TensorFlow Enterprise 2.1 with CUDA 11.0, M98, TensorFlow Enterprise 2.1 with CUDA 11.0, Deep Learning VM Image with TensorFlow 2.1 for CUDA 11.0 with Intel MKL-DNN preinstalled.;50;deeplearning-platform-release;tf-ent-2-1-cu110-notebooks-ubuntu-2004;;2022-10-17T13:33:31.576-07:00;;READY
tf-ent-2-1-cu110-notebooks-v20221107;Google, Debian 10 based Deep Learning VM for TensorFlow Enterprise 2.1 with CUDA 11.0, M100, TensorFlow Enterprise 2.1 with CUDA 11.0, Deep Learning VM Image with TensorFlow 2.1 for CUDA 11.0 with Intel MKL-DNN preinstalled.;50;deeplearning-platform-release;tf-ent-2-1-cu110-notebooks;;2022-11-07T16:48:06.913-08:00;;READY
tf-ent-2-1-cu110-notebooks-v20221107-debian-10;Google, Debian 10 based Deep Learning VM for TensorFlow Enterprise 2.1 with CUDA 11.0, M100, TensorFlow Enterprise 2.1 with CUDA 11.0, Deep Learning VM Image with TensorFlow 2.1 for CUDA 11.0 with Intel MKL-DNN preinstalled.;50;deeplearning-platform-release;tf-ent-2-1-cu110-notebooks-debian-10;;2022-11-07T16:46:07.600-08:00;;READY
tf-ent-2-1-cu110-v20221017-ubuntu-2004;Google, Debian 10 based Deep Learning VM for TensorFlow Enterprise 2.1 with CUDA 11.0, M98, TensorFlow Enterprise 2.1 with CUDA 11.0, Deep Learning VM Image with TensorFlow 2.1 for CUDA 11.0 with Intel MKL-DNN preinstalled.;50;deeplearning-platform-release;tf-ent-2-1-cu110-ubuntu-2004;;2022-10-17T13:29:32.030-07:00;;READY
tf-ent-2-1-cu110-v20221107;Google, Debian 10 based Deep Learning VM for TensorFlow Enterprise 2.1 with CUDA 11.0, M100, TensorFlow Enterprise 2.1 with CUDA 11.0, Deep Learning VM Image with TensorFlow 2.1 for CUDA 11.0 with Intel MKL-DNN preinstalled.;50;deeplearning-platform-release;tf-ent-2-1-cu110;;2022-11-07T16:40:06.785-08:00;;READY
tf-ent-2-1-cu110-v20221107-debian-10;Google, Debian 10 based Deep Learning VM for TensorFlow Enterprise 2.1 with CUDA 11.0, M100, TensorFlow Enterprise 2.1 with CUDA 11.0, Deep Learning VM Image with TensorFlow 2.1 for CUDA 11.0 with Intel MKL-DNN preinstalled.;50;deeplearning-platform-release;tf-ent-2-1-cu110-debian-10;;2022-11-07T16:38:07.975-08:00;;READY
tf-ent-2-10-cpu-v20221017-ubuntu-2004;Google, Debian 10 based Deep Learning VM for TensorFlow Enterprise 2.10, M98, TensorFlow Enterprise 2.10 TPU/CPU, Deep Learning VM Image with TensorFlow Enterprise 2.10 preinstalled.;50;deeplearning-platform-release;tf-ent-2-10-cpu-ubuntu-2004;;2022-10-17T13:56:59.672-07:00;;READY
tf-ent-2-10-cpu-v20221107;Google, Debian 10 based Deep Learning VM for TensorFlow Enterprise 2.10, M100, TensorFlow Enterprise 2.10 TPU/CPU, Deep Learning VM Image with TensorFlow Enterprise 2.10 preinstalled.;50;deeplearning-platform-release;tf-ent-2-10-cpu;;2022-11-07T17:33:09.086-08:00;;READY
tf-ent-2-10-cpu-v20221107-debian-10;Google, Debian 10 based Deep Learning VM for TensorFlow Enterprise 2.10, M100, TensorFlow Enterprise 2.10 TPU/CPU, Deep Learning VM Image with TensorFlow Enterprise 2.10 preinstalled.;50;deeplearning-platform-release;tf-ent-2-10-cpu-debian-10;;2022-11-07T17:31:09.088-08:00;;READY
tf-ent-2-10-cu113-notebooks-v20221017-ubuntu-2004;Google, Debian 10 based Deep Learning VM for TensorFlow Enterprise 2.10 with CUDA 11.3, M98, TensorFlow Enterprise 2.10 with CUDA 11.3, Deep Learning VM Image with TensorFlow Enterprise 2.10 for CUDA 11.3 with Intel MKL-DNN preinstalled.;50;deeplearning-platform-release;tf-ent-2-10-cu113-notebooks-ubuntu-2004;;2022-10-17T14:14:12.136-07:00;;READY
tf-ent-2-10-cu113-notebooks-v20221107;Google, Debian 10 based Deep Learning VM for TensorFlow Enterprise 2.10 with CUDA 11.3, M100, TensorFlow Enterprise 2.10 with CUDA 11.3, Deep Learning VM Image with TensorFlow Enterprise 2.10 for CUDA 11.3 with Intel MKL-DNN preinstalled.;50;deeplearning-platform-release;tf-ent-2-10-cu113-notebooks;;2022-11-07T17:48:07.420-08:00;;READY
tf-ent-2-10-cu113-notebooks-v20221107-debian-10;Google, Debian 10 based Deep Learning VM for TensorFlow Enterprise 2.10 with CUDA 11.3, M100, TensorFlow Enterprise 2.10 with CUDA 11.3, Deep Learning VM Image with TensorFlow Enterprise 2.10 for CUDA 11.3 with Intel MKL-DNN preinstalled.;50;deeplearning-platform-release;tf-ent-2-10-cu113-notebooks-debian-10;;2022-11-07T17:46:07.784-08:00;;READY
tf-ent-2-10-cu113-v20221017-ubuntu-2004;Google, Debian 10 based Deep Learning VM for TensorFlow Enterprise 2.10 with CUDA 11.3, M98, TensorFlow Enterprise 2.10 with CUDA 11.3, Deep Learning VM Image with TensorFlow Enterprise 2.10 for CUDA 11.3 with Intel MKL-DNN preinstalled.;50;deeplearning-platform-release;tf-ent-2-10-cu113-ubuntu-2004;;2022-10-17T14:10:09.664-07:00;;READY
tf-ent-2-10-cu113-v20221107;Google, Debian 10 based Deep Learning VM for TensorFlow Enterprise 2.10 with CUDA 11.3, M100, TensorFlow Enterprise 2.10 with CUDA 11.3, Deep Learning VM Image with TensorFlow Enterprise 2.10 for CUDA 11.3 with Intel MKL-DNN preinstalled.;50;deeplearning-platform-release;tf-ent-2-10-cu113;;2022-11-07T17:40:09.360-08:00;;READY
tf-ent-2-10-cu113-v20221107-debian-10;Google, Debian 10 based Deep Learning VM for TensorFlow Enterprise 2.10 with CUDA 11.3, M100, TensorFlow Enterprise 2.10 with CUDA 11.3, Deep Learning VM Image with TensorFlow Enterprise 2.10 for CUDA 11.3 with Intel MKL-DNN preinstalled.;50;deeplearning-platform-release;tf-ent-2-10-cu113-debian-10;;2022-11-07T17:38:10.887-08:00;;READY
tf-ent-2-3-cpu-v20221017-ubuntu-2004;Google, Debian 10 based Deep Learning VM for TensorFlow Enterprise 2.3, M98, TensorFlow Enterprise 2.3 TPU/CPU, Deep Learning VM Image with TensorFlow Enterprise 2.3 preinstalled.;50;deeplearning-platform-release;tf-ent-2-3-cpu-ubuntu-2004;;2022-10-17T14:39:13.758-07:00;;READY
tf-ent-2-3-cpu-v20221107;Google, Debian 10 based Deep Learning VM for TensorFlow Enterprise 2.3, M100, TensorFlow Enterprise 2.3 TPU/CPU, Deep Learning VM Image with TensorFlow Enterprise 2.3 preinstalled.;50;deeplearning-platform-release;tf-ent-2-3-cpu;;2022-11-07T17:49:16.255-08:00;;READY
tf-ent-2-3-cpu-v20221107-debian-10;Google, Debian 10 based Deep Learning VM for TensorFlow Enterprise 2.3, M100, TensorFlow Enterprise 2.3 TPU/CPU, Deep Learning VM Image with TensorFlow Enterprise 2.3 preinstalled.;50;deeplearning-platform-release;tf-ent-2-3-cpu-debian-10;;2022-11-07T17:47:15.319-08:00;;READY
tf-ent-2-3-cu110-notebooks-v20221017-ubuntu-2004;Google, Debian 10 based Deep Learning VM for TensorFlow Enterprise 2.3 with CUDA 11.0, M98, Deep Learning VM Image with TensorFlow Enterprise 2.3 for CUDA 11.0 with Intel MKL-DNN preinstalled.;50;deeplearning-platform-release;tf-ent-2-3-cu110-notebooks-ubuntu-2004;;2022-10-17T15:04:48.411-07:00;;READY
tf-ent-2-3-cu110-notebooks-v20221107;Google, Debian 10 based Deep Learning VM for TensorFlow Enterprise 2.3 with CUDA 11.0, M100, Deep Learning VM Image with TensorFlow Enterprise 2.3 for CUDA 11.0 with Intel MKL-DNN preinstalled.;50;deeplearning-platform-release;tf-ent-2-3-cu110-notebooks;;2022-11-07T17:59:14.303-08:00;;READY
tf-ent-2-3-cu110-notebooks-v20221107-debian-10;Google, Debian 10 based Deep Learning VM for TensorFlow Enterprise 2.3 with CUDA 11.0, M100, Deep Learning VM Image with TensorFlow Enterprise 2.3 for CUDA 11.0 with Intel MKL-DNN preinstalled.;50;deeplearning-platform-release;tf-ent-2-3-cu110-notebooks-debian-10;;2022-11-07T17:57:14.629-08:00;;READY
tf-ent-2-3-cu110-v20221017-ubuntu-2004;Google, Debian 10 based Deep Learning VM for TensorFlow Enterprise 2.3 with CUDA 11.0, M98, Deep Learning VM Image with TensorFlow Enterprise 2.3 for CUDA 11.0 with Intel MKL-DNN preinstalled.;50;deeplearning-platform-release;tf-ent-2-3-cu110-ubuntu-2004;;2022-10-17T15:00:48.097-07:00;;READY
tf-ent-2-3-cu110-v20221107;Google, Debian 10 based Deep Learning VM for TensorFlow Enterprise 2.3 with CUDA 11.0, M100, Deep Learning VM Image with TensorFlow Enterprise 2.3 for CUDA 11.0 with Intel MKL-DNN preinstalled.;50;deeplearning-platform-release;tf-ent-2-3-cu110;;2022-11-07T17:51:14.063-08:00;;READY
tf-ent-2-3-cu110-v20221107-debian-10;Google, Debian 10 based Deep Learning VM for TensorFlow Enterprise 2.3 with CUDA 11.0, M100, Deep Learning VM Image with TensorFlow Enterprise 2.3 for CUDA 11.0 with Intel MKL-DNN preinstalled.;50;deeplearning-platform-release;tf-ent-2-3-cu110-debian-10;;2022-11-07T17:49:13.648-08:00;;READY
tf-ent-2-6-cpu-v20221017-ubuntu-2004;Google, Debian 10 based Deep Learning VM for TensorFlow Enterprise 2.6, M98, TensorFlow Enterprise 2.6 TPU/CPU, Deep Learning VM Image with TensorFlow Enterprise 2.6 preinstalled.;50;deeplearning-platform-release;tf-ent-2-6-cpu-ubuntu-2004;;2022-10-17T15:18:27.256-07:00;;READY
tf-ent-2-6-cpu-v20221107;Google, Debian 10 based Deep Learning VM for TensorFlow Enterprise 2.6, M100, TensorFlow Enterprise 2.6 TPU/CPU, Deep Learning VM Image with TensorFlow Enterprise 2.6 preinstalled.;50;deeplearning-platform-release;tf-ent-2-6-cpu;;2022-11-07T18:50:04.311-08:00;;READY
tf-ent-2-6-cpu-v20221107-debian-10;Google, Debian 10 based Deep Learning VM for TensorFlow Enterprise 2.6, M100, TensorFlow Enterprise 2.6 TPU/CPU, Deep Learning VM Image with TensorFlow Enterprise 2.6 preinstalled.;50;deeplearning-platform-release;tf-ent-2-6-cpu-debian-10;;2022-11-07T18:48:04.511-08:00;;READY
tf-ent-2-6-cu110-notebooks-v20221017-ubuntu-2004;Google, Debian 10 based Deep Learning VM for TensorFlow Enterprise 2.6 with CUDA 11.0, M98, TensorFlow Enterprise 2.6 with CUDA 11.0, Deep Learning VM Image with TensorFlow Enterprise 2.6 for CUDA 11.0 with Intel MKL-DNN preinstalled.;50;deeplearning-platform-release;tf-ent-2-6-cu110-notebooks-ubuntu-2004;;2022-10-17T15:46:05.829-07:00;;READY
tf-ent-2-6-cu110-notebooks-v20221107;Google, Debian 10 based Deep Learning VM for TensorFlow Enterprise 2.6 with CUDA 11.0, M100, TensorFlow Enterprise 2.6 with CUDA 11.0, Deep Learning VM Image with TensorFlow Enterprise 2.6 for CUDA 11.0 with Intel MKL-DNN preinstalled.;50;deeplearning-platform-release;tf-ent-2-6-cu110-notebooks;;2022-11-07T19:01:46.505-08:00;;READY
tf-ent-2-6-cu110-notebooks-v20221107-debian-10;Google, Debian 10 based Deep Learning VM for TensorFlow Enterprise 2.6 with CUDA 11.0, M100, TensorFlow Enterprise 2.6 with CUDA 11.0, Deep Learning VM Image with TensorFlow Enterprise 2.6 for CUDA 11.0 with Intel MKL-DNN preinstalled.;50;deeplearning-platform-release;tf-ent-2-6-cu110-notebooks-debian-10;;2022-11-07T18:59:46.935-08:00;;READY
tf-ent-2-6-cu110-v20221017-ubuntu-2004;Google, Debian 10 based Deep Learning VM for TensorFlow Enterprise 2.6 with CUDA 11.0, M98, TensorFlow Enterprise 2.6 with CUDA 11.0, Deep Learning VM Image with TensorFlow Enterprise 2.6 for CUDA 11.0 with Intel MKL-DNN preinstalled.;50;deeplearning-platform-release;tf-ent-2-6-cu110-ubuntu-2004;;2022-10-17T15:42:05.640-07:00;;READY
tf-ent-2-6-cu110-v20221107;Google, Debian 10 based Deep Learning VM for TensorFlow Enterprise 2.6 with CUDA 11.0, M100, TensorFlow Enterprise 2.6 with CUDA 11.0, Deep Learning VM Image with TensorFlow Enterprise 2.6 for CUDA 11.0 with Intel MKL-DNN preinstalled.;50;deeplearning-platform-release;tf-ent-2-6-cu110;;2022-11-07T18:53:44.709-08:00;;READY
tf-ent-2-6-cu110-v20221107-debian-10;Google, Debian 10 based Deep Learning VM for TensorFlow Enterprise 2.6 with CUDA 11.0, M100, TensorFlow Enterprise 2.6 with CUDA 11.0, Deep Learning VM Image with TensorFlow Enterprise 2.6 for CUDA 11.0 with Intel MKL-DNN preinstalled.;50;deeplearning-platform-release;tf-ent-2-6-cu110-debian-10;;2022-11-07T18:51:44.197-08:00;;READY
tf-ent-2-7-cpu-v20211219;Google, Debian 10 based Deep Learning VM for TensorFlow Enterprise 2.7, M88, TensorFlow Enterprise 2.7 TPU/CPU, Deep Learning VM Image with TensorFlow Enterprise 2.7 preinstalled.;50;deeplearning-platform-release;tf-ent-2-7-cpu;;2021-12-20T14:17:44.125-08:00;;READY
tf-ent-2-7-cpu-v20211219-debian-10;Google, Debian 10 based Deep Learning VM for TensorFlow Enterprise 2.7, M88, TensorFlow Enterprise 2.7 TPU/CPU, Deep Learning VM Image with TensorFlow Enterprise 2.7 preinstalled.;50;deeplearning-platform-release;tf-ent-2-7-cpu-debian-10;;2021-12-20T14:15:44.777-08:00;;READY
tf-ent-2-7-cpu-v20211219-ubuntu-2004;Google, Ubuntu 20.04 LTS based Deep Learning VM for TensorFlow Enterprise 2.7, M88, TensorFlow Enterprise 2.7 TPU/CPU, Deep Learning VM Image with TensorFlow Enterprise 2.7 preinstalled.;50;deeplearning-platform-release;tf-ent-2-7-cpu-ubuntu-2004;;2021-12-20T13:38:47.014-08:00;;READY
tf-ent-2-7-cu113-notebooks-v20211219;Google, Debian 10 based Deep Learning VM for TensorFlow Enterprise 2.7 with CUDA 11.3, M88, TensorFlow Enterprise 2.7 with CUDA 11.3, Deep Learning VM Image with TensorFlow Enterprise 2.7 for CUDA 11.3 with Intel MKL-DNN preinstalled.;50;deeplearning-platform-release;tf-ent-2-7-cu113-notebooks;;2021-12-20T15:31:30.270-08:00;;READY
tf-ent-2-7-cu113-notebooks-v20211219-debian-10;Google, Debian 10 based Deep Learning VM for TensorFlow Enterprise 2.7 with CUDA 11.3, M88, TensorFlow Enterprise 2.7 with CUDA 11.3, Deep Learning VM Image with TensorFlow Enterprise 2.7 for CUDA 11.3 with Intel MKL-DNN preinstalled.;50;deeplearning-platform-release;tf-ent-2-7-cu113-notebooks-debian-10;;2021-12-20T15:29:29.716-08:00;;READY
tf-ent-2-7-cu113-notebooks-v20211219-ubuntu-2004;Google, Ubuntu 20.04 LTS based Deep Learning VM for TensorFlow Enterprise 2.7 with CUDA 11.3, M88, TensorFlow Enterprise 2.7 with CUDA 11.3, Deep Learning VM Image with TensorFlow Enterprise 2.7 for CUDA 11.3 with Intel MKL-DNN preinstalled.;50;deeplearning-platform-release;tf-ent-2-7-cu113-notebooks-ubuntu-2004;;2021-12-20T14:38:28.658-08:00;;READY
tf-ent-2-7-cu113-v20211219;Google, Debian 10 based Deep Learning VM for TensorFlow Enterprise 2.7 with CUDA 11.3, M88, TensorFlow Enterprise 2.7 with CUDA 11.3, Deep Learning VM Image with TensorFlow Enterprise 2.7 for CUDA 11.3 with Intel MKL-DNN preinstalled.;50;deeplearning-platform-release;tf-ent-2-7-cu113;;2021-12-20T15:23:28.138-08:00;;READY
tf-ent-2-7-cu113-v20211219-debian-10;Google, Debian 10 based Deep Learning VM for TensorFlow Enterprise 2.7 with CUDA 11.3, M88, TensorFlow Enterprise 2.7 with CUDA 11.3, Deep Learning VM Image with TensorFlow Enterprise 2.7 for CUDA 11.3 with Intel MKL-DNN preinstalled.;50;deeplearning-platform-release;tf-ent-2-7-cu113-debian-10;;2021-12-20T15:21:30.166-08:00;;READY
tf-ent-2-7-cu113-v20211219-ubuntu-2004;Google, Ubuntu 20.04 LTS based Deep Learning VM for TensorFlow Enterprise 2.7 with CUDA 11.3, M88, TensorFlow Enterprise 2.7 with CUDA 11.3, Deep Learning VM Image with TensorFlow Enterprise 2.7 for CUDA 11.3 with Intel MKL-DNN preinstalled.;50;deeplearning-platform-release;tf-ent-2-7-cu113-ubuntu-2004;;2021-12-20T14:34:29.618-08:00;;READY
tf-ent-2-8-cpu-v20221017-ubuntu-2004;Google, Debian 10 based Deep Learning VM for TensorFlow Enterprise 2.8, M98, TensorFlow Enterprise 2.8 TPU/CPU, Deep Learning VM Image with TensorFlow Enterprise 2.8 preinstalled.;50;deeplearning-platform-release;tf-ent-2-8-cpu-ubuntu-2004;;2022-10-17T15:56:09.520-07:00;;READY
tf-ent-2-8-cpu-v20221107;Google, Debian 10 based Deep Learning VM for TensorFlow Enterprise 2.8, M100, TensorFlow Enterprise 2.8 TPU/CPU, Deep Learning VM Image with TensorFlow Enterprise 2.8 preinstalled.;50;deeplearning-platform-release;tf-ent-2-8-cpu;;2022-11-07T18:56:11.679-08:00;;READY
tf-ent-2-8-cpu-v20221107-debian-10;Google, Debian 10 based Deep Learning VM for TensorFlow Enterprise 2.8, M100, TensorFlow Enterprise 2.8 TPU/CPU, Deep Learning VM Image with TensorFlow Enterprise 2.8 preinstalled.;50;deeplearning-platform-release;tf-ent-2-8-cpu-debian-10;;2022-11-07T18:54:09.989-08:00;;READY
tf-ent-2-8-cu113-notebooks-v20221017-ubuntu-2004;Google, Debian 10 based Deep Learning VM for TensorFlow Enterprise 2.8 with CUDA 11.3, M98, TensorFlow Enterprise 2.8 with CUDA 11.3, Deep Learning VM Image with TensorFlow Enterprise 2.8 for CUDA 11.3 with Intel MKL-DNN preinstalled.;50;deeplearning-platform-release;tf-ent-2-8-cu113-notebooks-ubuntu-2004;;2022-10-17T16:30:22.985-07:00;;READY
tf-ent-2-8-cu113-notebooks-v20221107;Google, Debian 10 based Deep Learning VM for TensorFlow Enterprise 2.8 with CUDA 11.3, M100, TensorFlow Enterprise 2.8 with CUDA 11.3, Deep Learning VM Image with TensorFlow Enterprise 2.8 for CUDA 11.3 with Intel MKL-DNN preinstalled.;50;deeplearning-platform-release;tf-ent-2-8-cu113-notebooks;;2022-11-07T19:13:41.763-08:00;;READY
tf-ent-2-8-cu113-notebooks-v20221107-debian-10;Google, Debian 10 based Deep Learning VM for TensorFlow Enterprise 2.8 with CUDA 11.3, M100, TensorFlow Enterprise 2.8 with CUDA 11.3, Deep Learning VM Image with TensorFlow Enterprise 2.8 for CUDA 11.3 with Intel MKL-DNN preinstalled.;50;deeplearning-platform-release;tf-ent-2-8-cu113-notebooks-debian-10;;2022-11-07T19:11:42.453-08:00;;READY
tf-ent-2-8-cu113-v20221017-ubuntu-2004;Google, Debian 10 based Deep Learning VM for TensorFlow Enterprise 2.8 with CUDA 11.3, M98, TensorFlow Enterprise 2.8 with CUDA 11.3, Deep Learning VM Image with TensorFlow Enterprise 2.8 for CUDA 11.3 with Intel MKL-DNN preinstalled.;50;deeplearning-platform-release;tf-ent-2-8-cu113-ubuntu-2004;;2022-10-17T16:26:21.293-07:00;;READY
tf-ent-2-8-cu113-v20221107;Google, Debian 10 based Deep Learning VM for TensorFlow Enterprise 2.8 with CUDA 11.3, M100, TensorFlow Enterprise 2.8 with CUDA 11.3, Deep Learning VM Image with TensorFlow Enterprise 2.8 for CUDA 11.3 with Intel MKL-DNN preinstalled.;50;deeplearning-platform-release;tf-ent-2-8-cu113;;2022-11-07T19:05:41.726-08:00;;READY
tf-ent-2-8-cu113-v20221107-debian-10;Google, Debian 10 based Deep Learning VM for TensorFlow Enterprise 2.8 with CUDA 11.3, M100, TensorFlow Enterprise 2.8 with CUDA 11.3, Deep Learning VM Image with TensorFlow Enterprise 2.8 for CUDA 11.3 with Intel MKL-DNN preinstalled.;50;deeplearning-platform-release;tf-ent-2-8-cu113-debian-10;;2022-11-07T19:03:41.700-08:00;;READY
tf-ent-2-9-cpu-v20221017-ubuntu-2004;Google, Debian 10 based Deep Learning VM for TensorFlow Enterprise 2.9, M98, TensorFlow Enterprise 2.9 TPU/CPU, Deep Learning VM Image with TensorFlow Enterprise 2.9 preinstalled.;50;deeplearning-platform-release;tf-ent-2-9-cpu-ubuntu-2004;;2022-10-17T16:35:08.857-07:00;;READY
tf-ent-2-9-cpu-v20221107;Google, Debian 10 based Deep Learning VM for TensorFlow Enterprise 2.9, M100, TensorFlow Enterprise 2.9 TPU/CPU, Deep Learning VM Image with TensorFlow Enterprise 2.9 preinstalled.;50;deeplearning-platform-release;tf-ent-2-9-cpu;;2022-11-07T19:53:13.553-08:00;;READY
tf-ent-2-9-cpu-v20221107-debian-10;Google, Debian 10 based Deep Learning VM for TensorFlow Enterprise 2.9, M100, TensorFlow Enterprise 2.9 TPU/CPU, Deep Learning VM Image with TensorFlow Enterprise 2.9 preinstalled.;50;deeplearning-platform-release;tf-ent-2-9-cpu-debian-10;;2022-11-07T19:51:15.441-08:00;;READY
tf-ent-2-9-cu113-notebooks-v20221017-ubuntu-2004;Google, Debian 10 based Deep Learning VM for TensorFlow Enterprise 2.9 with CUDA 11.3, M98, TensorFlow Enterprise 2.9 with CUDA 11.3, Deep Learning VM Image with TensorFlow Enterprise 2.9 for CUDA 11.3 with Intel MKL-DNN preinstalled.;50;deeplearning-platform-release;tf-ent-2-9-cu113-notebooks-ubuntu-2004;;2022-10-17T17:12:43.328-07:00;;READY
tf-ent-2-9-cu113-notebooks-v20221108;Google, Debian 10 based Deep Learning VM for TensorFlow Enterprise 2.9 with CUDA 11.3, M100, TensorFlow Enterprise 2.9 with CUDA 11.3, Deep Learning VM Image with TensorFlow Enterprise 2.9 for CUDA 11.3 with Intel MKL-DNN preinstalled.;50;deeplearning-platform-release;tf-ent-2-9-cu113-notebooks;;2022-11-08T08:10:04.005-08:00;;READY
tf-ent-2-9-cu113-notebooks-v20221108-debian-10;Google, Debian 10 based Deep Learning VM for TensorFlow Enterprise 2.9 with CUDA 11.3, M100, TensorFlow Enterprise 2.9 with CUDA 11.3, Deep Learning VM Image with TensorFlow Enterprise 2.9 for CUDA 11.3 with Intel MKL-DNN preinstalled.;50;deeplearning-platform-release;tf-ent-2-9-cu113-notebooks-debian-10;;2022-11-08T08:08:01.881-08:00;;READY
tf-ent-2-9-cu113-v20221017-ubuntu-2004;Google, Debian 10 based Deep Learning VM for TensorFlow Enterprise 2.9 with CUDA 11.3, M98, TensorFlow Enterprise 2.9 with CUDA 11.3, Deep Learning VM Image with TensorFlow Enterprise 2.9 for CUDA 11.3 with Intel MKL-DNN preinstalled.;50;deeplearning-platform-release;tf-ent-2-9-cu113-ubuntu-2004;;2022-10-17T17:08:44.402-07:00;;READY
tf-ent-2-9-cu113-v20221108;Google, Debian 10 based Deep Learning VM for TensorFlow Enterprise 2.9 with CUDA 11.3, M100, TensorFlow Enterprise 2.9 with CUDA 11.3, Deep Learning VM Image with TensorFlow Enterprise 2.9 for CUDA 11.3 with Intel MKL-DNN preinstalled.;50;deeplearning-platform-release;tf-ent-2-9-cu113;;2022-11-08T08:02:02.369-08:00;;READY
tf-ent-2-9-cu113-v20221108-debian-10;Google, Debian 10 based Deep Learning VM for TensorFlow Enterprise 2.9 with CUDA 11.3, M100, TensorFlow Enterprise 2.9 with CUDA 11.3, Deep Learning VM Image with TensorFlow Enterprise 2.9 for CUDA 11.3 with Intel MKL-DNN preinstalled.;50;deeplearning-platform-release;tf-ent-2-9-cu113-debian-10;;2022-11-08T08:00:02.490-08:00;;READY
tf-ent-latest-cpu-v20221017-ubuntu-2004;Google, Debian 10 based Deep Learning VM for TensorFlow Enterprise 2.10, M98, TensorFlow Enterprise 2.10 TPU/CPU, Deep Learning VM Image with TensorFlow Enterprise 2.10 preinstalled.;50;deeplearning-platform-release;tf-ent-latest-cpu-ubuntu-2004;;2022-10-17T14:00:59.415-07:00;;READY
tf-ent-latest-cpu-v20221107;Google, Debian 10 based Deep Learning VM for TensorFlow Enterprise 2.10, M100, TensorFlow Enterprise 2.10 TPU/CPU, Deep Learning VM Image with TensorFlow Enterprise 2.10 preinstalled.;50;deeplearning-platform-release;tf-ent-latest-cpu;;2022-11-07T17:41:09.049-08:00;;READY
tf-ent-latest-cpu-v20221107-debian-10;Google, Debian 10 based Deep Learning VM for TensorFlow Enterprise 2.10, M100, TensorFlow Enterprise 2.10 TPU/CPU, Deep Learning VM Image with TensorFlow Enterprise 2.10 preinstalled.;50;deeplearning-platform-release;tf-ent-latest-cpu-debian-10;;2022-11-07T17:39:08.632-08:00;;READY
tf-ent-latest-cu110-v20221017-ubuntu-2004;Google, Debian 10 based Deep Learning VM for TensorFlow Enterprise 2.6 with CUDA 11.0, M98, TensorFlow Enterprise 2.6 with CUDA 11.0, Deep Learning VM Image with TensorFlow Enterprise 2.6 for CUDA 11.0 with Intel MKL-DNN preinstalled.;50;deeplearning-platform-release;tf-ent-latest-cu110-ubuntu-2004;;2022-10-17T15:48:06.984-07:00;;READY
