NAME;CPUS;SHARED_CPU;MEMORY_GB;DEPRECATED;ZONE
c2d-highcpu-4;4;False;8.00;;me-west1
c2d-highcpu-4;4;False;8.00;;northamerica-northeast2
c2d-highcpu-4;4;False;8.00;;southamerica-east1
c2d-highcpu-4;4;False;8.00;;us-central1
c2d-highcpu-4;4;False;8.00;;us-east1
c2d-highcpu-4;4;False;8.00;;us-east4
c2d-highcpu-4;4;False;8.00;;us-west1
c2d-highcpu-4;4;False;8.00;;us-west2
c2d-highcpu-4;4;False;8.00;;us-west3
c2d-highcpu-4;4;False;8.00;;us-west4
c2d-highcpu-56;56;False;112.00;;asia-east1
c2d-highcpu-56;56;False;112.00;;asia-east2
c2d-highcpu-56;56;False;112.00;;asia-northeast1
c2d-highcpu-56;56;False;112.00;;asia-northeast2
c2d-highcpu-56;56;False;112.00;;asia-northeast3
c2d-highcpu-56;56;False;112.00;;asia-south1
c2d-highcpu-56;56;False;112.00;;asia-south2
c2d-highcpu-56;56;False;112.00;;asia-southeast1
c2d-highcpu-56;56;False;112.00;;australia-southeast1
c2d-highcpu-56;56;False;112.00;;europe-southwest1
c2d-highcpu-56;56;False;112.00;;europe-west1
c2d-highcpu-56;56;False;112.00;;europe-west2
c2d-highcpu-56;56;False;112.00;;europe-west3
c2d-highcpu-56;56;False;112.00;;europe-west4
c2d-highcpu-56;56;False;112.00;;me-west1
c2d-highcpu-56;56;False;112.00;;northamerica-northeast2
c2d-highcpu-56;56;False;112.00;;southamerica-east1
c2d-highcpu-56;56;False;112.00;;us-central1
c2d-highcpu-56;56;False;112.00;;us-east1
c2d-highcpu-56;56;False;112.00;;us-east4
c2d-highcpu-56;56;False;112.00;;us-west1
c2d-highcpu-56;56;False;112.00;;us-west2
c2d-highcpu-56;56;False;112.00;;us-west3
c2d-highcpu-56;56;False;112.00;;us-west4
c2d-highcpu-8;8;False;16.00;;asia-east1
c2d-highcpu-8;8;False;16.00;;asia-east2
c2d-highcpu-8;8;False;16.00;;asia-northeast1
c2d-highcpu-8;8;False;16.00;;asia-northeast2
c2d-highcpu-8;8;False;16.00;;asia-northeast3
c2d-highcpu-8;8;False;16.00;;asia-south1
c2d-highcpu-8;8;False;16.00;;asia-south2
c2d-highcpu-8;8;False;16.00;;asia-southeast1
c2d-highcpu-8;8;False;16.00;;australia-southeast1
c2d-highcpu-8;8;False;16.00;;europe-southwest1
c2d-highcpu-8;8;False;16.00;;europe-west1
c2d-highcpu-8;8;False;16.00;;europe-west2
c2d-highcpu-8;8;False;16.00;;europe-west3
c2d-highcpu-8;8;False;16.00;;europe-west4
c2d-highcpu-8;8;False;16.00;;me-west1
c2d-highcpu-8;8;False;16.00;;northamerica-northeast2
c2d-highcpu-8;8;False;16.00;;southamerica-east1
c2d-highcpu-8;8;False;16.00;;us-central1
c2d-highcpu-8;8;False;16.00;;us-east1
c2d-highcpu-8;8;False;16.00;;us-east4
c2d-highcpu-8;8;False;16.00;;us-west1
c2d-highcpu-8;8;False;16.00;;us-west2
c2d-highcpu-8;8;False;16.00;;us-west3
c2d-highcpu-8;8;False;16.00;;us-west4
c2d-highmem-112;112;False;896.00;;asia-east1
c2d-highmem-112;112;False;896.00;;asia-east2
c2d-highmem-112;112;False;896.00;;asia-northeast1
c2d-highmem-112;112;False;896.00;;asia-northeast2
c2d-highmem-112;112;False;896.00;;asia-northeast3
c2d-highmem-112;112;False;896.00;;asia-south1
c2d-highmem-112;112;False;896.00;;asia-south2
c2d-highmem-112;112;False;896.00;;asia-southeast1
c2d-highmem-112;112;False;896.00;;australia-southeast1
c2d-highmem-112;112;False;896.00;;europe-southwest1
c2d-highmem-112;112;False;896.00;;europe-west1
c2d-highmem-112;112;False;896.00;;europe-west2
c2d-highmem-112;112;False;896.00;;europe-west3
c2d-highmem-112;112;False;896.00;;europe-west4
c2d-highmem-112;112;False;896.00;;me-west1
c2d-highmem-112;112;False;896.00;;northamerica-northeast2
c2d-highmem-112;112;False;896.00;;southamerica-east1
c2d-highmem-112;112;False;896.00;;us-central1
c2d-highmem-112;112;False;896.00;;us-east1
c2d-highmem-112;112;False;896.00;;us-east4
c2d-highmem-112;112;False;896.00;;us-west1
c2d-highmem-112;112;False;896.00;;us-west2
c2d-highmem-112;112;False;896.00;;us-west3
c2d-highmem-112;112;False;896.00;;us-west4
c2d-highmem-16;16;False;128.00;;asia-east1
c2d-highmem-16;16;False;128.00;;asia-east2
c2d-highmem-16;16;False;128.00;;asia-northeast1
c2d-highmem-16;16;False;128.00;;asia-northeast2
c2d-highmem-16;16;False;128.00;;asia-northeast3
