NAME;DESCRIPTION;DISK_SIZE_GB;PROJECT;FAMILY;ARCHITECTURE;CREATION;DEPRECATED;STATUS
freebsd-12-3-stable-amd64-v20220224;;22;freebsd-org-cloud-dev;freebsd-12-3-snap;;2022-02-24T02:37:54.620-08:00;;READY
freebsd-12-3-stable-amd64-v20220303;;22;freebsd-org-cloud-dev;freebsd-12-3-snap;;2022-03-03T03:00:07.683-08:00;;READY
freebsd-12-3-stable-amd64-v20220310;;22;freebsd-org-cloud-dev;freebsd-12-3-snap;;2022-03-10T03:07:26.660-08:00;;READY
freebsd-12-3-stable-amd64-v20220317;;22;freebsd-org-cloud-dev;freebsd-12-3-snap;;2022-03-17T04:53:04.682-07:00;;READY
freebsd-12-3-stable-amd64-v20220324;;22;freebsd-org-cloud-dev;freebsd-12-3-snap;;2022-03-24T02:49:08.360-07:00;;READY
freebsd-12-3-stable-amd64-v20220331;;22;freebsd-org-cloud-dev;freebsd-12-3-snap;;2022-03-31T04:59:33.497-07:00;;READY
freebsd-12-3-stable-amd64-v20220407;;22;freebsd-org-cloud-dev;freebsd-12-3-snap;;2022-04-07T03:45:39.425-07:00;;READY
freebsd-12-3-stable-amd64-v20220414;;22;freebsd-org-cloud-dev;freebsd-12-3-snap;;2022-04-14T04:37:47.362-07:00;;READY
freebsd-12-3-stable-amd64-v20220421;;22;freebsd-org-cloud-dev;freebsd-12-3-snap;;2022-04-21T04:10:44.673-07:00;;READY
freebsd-12-3-stable-amd64-v20220428;;22;freebsd-org-cloud-dev;freebsd-12-3-snap;;2022-04-28T03:41:42.334-07:00;;READY
freebsd-12-3-stable-amd64-v20220505;;22;freebsd-org-cloud-dev;freebsd-12-3-snap;;2022-05-05T03:54:29.479-07:00;;READY
freebsd-12-3-stable-amd64-v20220512;;22;freebsd-org-cloud-dev;freebsd-12-3-snap;;2022-05-12T03:52:13.816-07:00;;READY
freebsd-12-3-stable-amd64-v20220519;;22;freebsd-org-cloud-dev;freebsd-12-3-snap;;2022-05-19T03:59:32.025-07:00;;READY
freebsd-12-3-stable-amd64-v20220527;;22;freebsd-org-cloud-dev;freebsd-12-3-snap;;2022-05-27T02:42:18.854-07:00;;READY
freebsd-12-3-stable-amd64-v20220603;;22;freebsd-org-cloud-dev;freebsd-12-3-snap;;2022-06-03T03:51:11.687-07:00;;READY
freebsd-12-3-stable-amd64-v20220610;;22;freebsd-org-cloud-dev;freebsd-12-3-snap;;2022-06-10T03:43:17.112-07:00;;READY
freebsd-12-3-stable-amd64-v20220617;;22;freebsd-org-cloud-dev;freebsd-12-3-snap;;2022-06-17T03:38:23.524-07:00;;READY
freebsd-12-3-stable-amd64-v20220701;;22;freebsd-org-cloud-dev;freebsd-12-3-snap;;2022-07-01T04:01:44.849-07:00;;READY
freebsd-12-3-stable-amd64-v20220805;;22;freebsd-org-cloud-dev;freebsd-12-3-snap;;2022-08-05T03:48:37.291-07:00;;READY
freebsd-12-3-stable-amd64-v20220812;;22;freebsd-org-cloud-dev;freebsd-12-3-snap;;2022-08-12T03:44:14.910-07:00;;READY
freebsd-12-3-stable-amd64-v20220819;;22;freebsd-org-cloud-dev;freebsd-12-3-snap;;2022-08-19T03:38:49.720-07:00;;READY
freebsd-12-3-stable-amd64-v20220826;;22;freebsd-org-cloud-dev;freebsd-12-3-snap;;2022-08-26T04:40:56.405-07:00;;READY
freebsd-12-3-stable-amd64-v20220902;;22;freebsd-org-cloud-dev;freebsd-12-3-snap;;2022-09-02T04:38:00.413-07:00;;READY
freebsd-12-3-stable-amd64-v20220909;;22;freebsd-org-cloud-dev;freebsd-12-3-snap;;2022-09-09T04:08:39.300-07:00;;READY
